34, 1.09, 0.27, -0.42, 15.08, 14.23, -11.42, 1.94, -0.28, -0.62, 15.78, 25.23, 21.06, 1.65, -0.84, -0.60, -7.54, -27.79, -43.21, 0
35, 0.49, -0.03, 0.93, 12.64, 14.23, -2.14, 1.34, 0.32, -1.52, 11.87, 20.84, 23.02, 1.20, -0.84, 0.15, -16.82, -22.91, -40.77, 0
36, 1.24, -0.03, -1.02, 17.52, 4.46, 0.30, 1.04, 0.92, -1.67, 6.01, 27.19, 17.65, 1.20, -2.04, -1.80, -10.47, -27.30, -40.28, 0
37, 1.24, 0.87, -1.77, 12.64, 13.74, -2.63, 2.54, 1.07, -1.52, 13.82, 37.93, 19.60, 1.05, -0.69, -0.90, -8.52, -19.00, -38.33, 0
38, -0.86, 0.87, -0.57, 28.26, 16.18, 2.74, 1.94, 0.47, -0.62, 12.85, 26.21, 19.11, 1.65, -1.29, -0.30, -22.68, -25.84, -23.68, 0
39, 0.19, -0.63, -1.62, 13.13, 16.18, 5.67, 0.74, 0.47, -1.37, 7.96, 18.89, 18.62, 0.15, -2.19, -1.20, -14.86, -28.28, -33.94, 0
40, -0.11, -0.63, -1.17, 29.24, 16.67, -8.00, 1.04, -0.28, -0.17, 12.36, 14.98, 16.18, 1.20, -0.84, -1.35, -15.35, -30.23, -46.63, 0
41, 0.04, -0.03, -0.27, 12.64, 28.88, 2.25, 1.04, 0.47, -1.37, 25.05, 30.61, 15.69, 0.60, -1.74, -0.45, -28.54, -27.30, -48.58, 0
42, 2.14, 0.42, -1.32, 18.01, 13.25, -11.42, 1.34, 0.62, -0.77, 12.85, 17.91, 17.65, 0.75, -1.59, -0.30, -25.61, -20.96, -48.58, 0
43, -1.46, 1.02, -0.72, 13.61, 10.81, -6.05, 1.64, -1.63, -0.32, 7.48, 20.84, 16.67, 1.05, -2.49, -0.15, -6.07, -30.72, -46.63, 0
44, 0.94, 0.87, -1.32, 21.43, 15.69, 4.20, 0.74, -0.73, 0.58, 18.71, 15.47, 23.99, 0.60, -1.74, 0.60, -9.49, -17.54, -39.79, 0
45, 1.09, -0.63, 0.03, 20.94, 20.09, 5.18, 0.44, 0.32, -1.07, 8.94, 22.79, 14.72, 1.65, -1.29, -0.60, -17.79, -15.59, -41.26, 0
46, 0.64, -0.18, -1.17, 32.66, 26.92, 6.16, 0.74, 1.22, -0.92, 20.66, 8.14, 26.44, -0.15, -2.94, 0.60, -13.89, -14.12, -46.63, 0
47, -0.56, 0.27, -1.17, 8.73, 7.39, 4.69, 0.74, 1.22, -0.92, 32.87, 13.52, 26.92, 0.75, -2.04, -0.60, -22.19, -17.05, -30.03, 0
48, 0.64, 0.57, 0.03, 5.80, 13.25, -5.56, -0.76, 0.62, -0.32, 18.22, 14.49, 22.04, 1.35, -1.44, -0.90, -14.86, -28.77, -37.35, 0
